bathrooms,distance,district,exterior,hasLift,latitude,longitude,neighborhood,price,propertyType,rooms,size,status,avg_income_index,density_val,price_m2
1,1533.0,Sants-Montjuïc,true,true,41.3696117,2.1389769,La Bordeta,182000.0,flat,3,60.0,good,15354.0,342.0,3033.3333333333335
1,2801.0,Sants-Montjuïc,false,true,41.3704493,2.1602787,El Poble Sec - Parc de Montjuïc,355000.0,flat,4,97.0,good,12629.916666666666,88.0,3659.7938144329896
1,362.0,Sants-Montjuïc,true,true,41.3696117,2.1389769,La Bordeta,199000.0,flat,3,60.0,good,16016.538461538461,337.0,3316.6666666666665
2,532.0,Eixample,true,true,41.3830687,2.1533448,La Nova Esquerra de l'Eixample,387000.0,flat,4,87.0,good,19287.175,437.0,4448.275862068966
1,2078.0,Sants-Montjuïc,true,false,41.3701082,2.1495747,La Font de la Guatlla,130000.0,flat,2,51.0,renew,15888.0,349.0,2549.0196078431372
1,2956.0,Sants-Montjuïc,true,true,41.3727445,2.1604182,El Poble Sec - Parc de Montjuïc,350000.0,flat,3,67.0,good,12629.916666666666,88.0,5223.880597014925
3,1052.0,Les Corts,true,true,41.3901975,2.1227699,Pedralbes,1150000.0,flat,4,178.0,renew,28626.85714285714,44.0,6460.6741573033705
2,2100.0,Ciutat Vella,true,true,41.3896474,2.1769257,Sant Pere - Santa Caterina i la Ribera,915000.0,flat,4,180.0,good,13457.76923076923,209.0,5083.333333333333
1,392.0,Sants-Montjuïc,true,true,41.3634186,2.1383799,La Marina del Port,300000.0,flat,3,91.0,good,13640.35294117647,242.0,3296.703296703297
1,1533.0,Sants-Montjuïc,false,true,41.3696117,2.1389769,La Bordeta,169000.0,flat,3,60.0,good,15354.0,342.0,2816.6666666666665
2,2878.0,Les Corts,true,true,41.3824836,2.1367766,Les Corts,475000.0,flat,4,120.0,good,21757.4,331.0,3958.3333333333335
1,2590.0,Sants-Montjuïc,true,false,41.3697905,2.157831,El Poble Sec - Parc de Montjuïc,330000.0,penthouse,2,79.0,good,12629.916666666666,88.0,4177.215189873417
1,803.0,Sants-Montjuïc,true,false,41.3609731,2.1399254,La Marina del Port,162000.0,flat,2,65.0,good,12917.0,247.0,2492.3076923076924
2,2431.0,Les Corts,false,false,41.378424,2.1273001,La Maternitat i Sant Ramon,145000.0,flat,2,52.0,renew,19557.266666666666,125.0,2788.4615384615386
1,2923.0,Sants-Montjuïc,false,true,41.3827136,2.1382794,Sants,280000.0,flat,3,77.0,good,16581.137931034482,399.0,3636.3636363636365
1,435.0,Sants-Montjuïc,true,true,41.3706759,2.1411964,La Font de la Guatlla,280000.0,flat,3,92.0,good,15888.0,349.0,3043.478260869565
2,482.0,Sants-Montjuïc,true,true,41.3710216,2.1478784,La Font de la Guatlla,460000.0,flat,3,93.0,good,15888.0,349.0,4946.236559139785
1,442.0,Sants-Montjuïc,true,true,41.370724,2.1687149,El Poble Sec - Parc de Montjuïc,350000.0,penthouse,3,60.0,good,12629.916666666666,88.0,5833.333333333333
2,3079.0,Eixample,true,true,41.3785688,2.1549107,Sant Antoni,395000.0,flat,2,81.0,good,16867.375,484.0,4876.543209876543
2,2943.0,Eixample,true,true,41.3776688,2.1538107,Sant Antoni,395000.0,flat,2,86.0,good,16867.375,484.0,4593.023255813953
2,3030.0,Sants-Montjuïc,false,true,41.3760394,2.1578125,El Poble Sec - Parc de Montjuïc,275000.0,flat,4,85.0,good,12629.916666666666,88.0,3235.294117647059
1,2944.0,Sants-Montjuïc,false,false,41.3731623,2.1598211,El Poble Sec - Parc de Montjuïc,225500.0,flat,3,56.0,good,12629.916666666666,88.0,4026.785714285714
2,3063.0,Sants-Montjuïc,false,true,41.3836925,2.1402918,Sants,379000.0,flat,3,86.0,good,16581.137931034482,399.0,4406.976744186047
1,569.0,Sarrià-Sant Gervasi,true,true,41.4017309,2.1221158,Sarrià,370000.0,flat,2,85.0,good,25727.3125,83.0,4352.941176470588
2,3144.0,Eixample,true,true,41.3820507,2.1491055,La Nova Esquerra de l'Eixample,585000.0,flat,3,125.0,good,19287.175,437.0,4680.0
1,1924.0,Sants-Montjuïc,true,true,41.3740673,2.1297386,Sants,180000.0,flat,2,64.0,good,16581.137931034482,399.0,2812.5
2,2975.0,Eixample,true,true,41.3810758,2.1471633,La Nova Esquerra de l'Eixample,410000.0,flat,4,114.0,good,19287.175,437.0,3596.4912280701756
1,2407.0,Sants-Montjuïc,true,true,41.3763223,2.1446349,Hostafrancs,460000.0,flat,3,90.0,good,14976.5,395.0,5111.111111111111
1,2711.0,Les Corts,true,true,41.3785963,2.1173414,La Maternitat i Sant Ramon,298000.0,flat,3,80.0,good,19557.266666666666,125.0,3725.0
2,3152.0,Eixample,true,true,41.3789128,2.1557369,Sant Antoni,347000.0,flat,1,78.0,good,16867.375,484.0,4448.717948717948
2,2595.0,Les Corts,true,true,41.3779614,2.118765,La Maternitat i Sant Ramon,549000.0,flat,4,125.0,good,19557.266666666666,125.0,4392.0
1,2636.0,Sant Andreu,true,false,41.4522017,2.1897072,La Trinitat Vella,90000.0,flat,3,60.0,good,9653.8,130.0,1500.0
2,3225.0,Sants-Montjuïc,false,false,41.3705507,2.1660982,El Poble Sec - Parc de Montjuïc,319000.0,duplex,3,114.0,good,12629.916666666666,88.0,2798.245614035088
1,2880.0,Eixample,true,true,41.3761714,2.1550153,Sant Antoni,302000.0,flat,3,65.0,good,16867.375,484.0,4646.153846153846
5,2788.0,Sarrià-Sant Gervasi,false,false,41.4020744,2.1063532,Sarrià,7450000.0,chalet,7,1800.0,good,25727.3125,83.0,4138.888888888889
1,1533.0,Sants-Montjuïc,true,true,41.3696117,2.1389769,La Bordeta,169000.0,flat,3,60.0,good,15354.0,342.0,2816.6666666666665
1,2624.0,Sants-Montjuïc,true,false,41.3804507,2.1321283,Sants,239000.0,flat,2,100.0,good,16581.137931034482,399.0,2390.0
2,670.0,Sarrià-Sant Gervasi,true,true,41.4004089,2.1196426,Sarrià,695000.0,flat,3,158.0,good,25727.3125,83.0,4398.734177215189
1,2622.0,Les Corts,true,true,41.3804133,2.1307074,Les Corts,385000.0,flat,4,101.0,good,21757.4,331.0,3811.8811881188117
1,686.0,Sants-Montjuïc,true,true,41.3574105,2.140221,La Marina del Port,240000.0,flat,3,85.0,good,12917.0,247.0,2823.529411764706
3,3110.0,Les Corts,true,true,41.3848148,2.1325389,Les Corts,549000.0,flat,3,115.0,good,21757.4,331.0,4773.913043478261
1,2908.0,Sants-Montjuïc,true,false,41.3743925,2.1578743,El Poble Sec - Parc de Montjuïc,225000.0,flat,3,67.0,good,12629.916666666666,88.0,3358.208955223881
1,2352.0,Les Corts,true,true,41.3880165,2.1293806,Les Corts,383000.0,flat,3,78.0,good,21757.4,331.0,4910.25641025641
4,850.0,Gràcia,true,true,41.4008588,2.155351,Vila de Gràcia,1280000.0,flat,8,306.0,renew,17882.472222222223,385.0,4183.006535947712
1,2945.0,Eixample,true,true,41.3809577,2.1466485,La Nova Esquerra de l'Eixample,197000.0,flat,2,42.0,good,19287.175,437.0,4690.476190476191
1,2192.0,Sants-Montjuïc,true,false,41.3759121,2.1387234,Sants,169000.0,flat,1,41.0,good,16581.137931034482,399.0,4121.951219512195
1,664.0,Horta Guinardó,true,false,41.4122938,2.1697089,El Baix Guinardó,220000.0,flat,3,80.0,good,16455.263157894737,465.0,2750.0
1,1781.0,Sants-Montjuïc,true,true,41.3727758,2.1297965,Sants,180000.0,flat,2,64.0,good,16581.137931034482,399.0,2812.5
2,389.0,Gràcia,true,true,41.4095933,2.1584104,Vila de Gràcia,379000.0,flat,4,96.0,good,17882.472222222223,385.0,3947.9166666666665
2,3174.0,Sants-Montjuïc,true,true,41.3843699,2.14211,Sants,475000.0,flat,4,113.0,good,16581.137931034482,399.0,4203.539823008849
2,2814.0,Les Corts,true,true,41.3794391,2.1168319,La Maternitat i Sant Ramon,550000.0,flat,4,125.0,good,19557.266666666666,125.0,4400.0
2,2451.0,Sants-Montjuïc,true,true,41.3788492,2.1339536,Sants,355000.0,flat,3,113.0,good,16581.137931034482,399.0,3141.592920353982
1,2083.0,Sants-Montjuïc,false,false,41.3747852,2.1392236,Sants,109900.0,flat,1,41.0,renew,16581.137931034482,399.0,2680.487804878049
2,2441.0,Les Corts,true,true,41.3757469,2.1171308,La Maternitat i Sant Ramon,395000.0,flat,4,80.0,good,19557.266666666666,125.0,4937.5
2,2879.0,Sants-Montjuïc,true,true,41.3819925,2.1402918,Sants,379000.0,flat,3,85.0,good,16581.137931034482,399.0,4458.823529411765
2,2801.0,Eixample,false,true,41.3737238,2.1569587,Sant Antoni,620000.0,flat,3,105.0,good,16867.375,484.0,5904.761904761905
1,402.0,Sants-Montjuïc,false,true,41.3702622,2.1421116,Hostafrancs,215000.0,flat,3,70.0,good,14976.5,395.0,3071.4285714285716
1,2823.0,Sants-Montjuïc,true,true,41.3740445,2.1569182,El Poble Sec - Parc de Montjuïc,350000.0,flat,3,67.0,renew,12629.916666666666,88.0,5223.880597014925
3,864.0,Sarrià-Sant Gervasi,true,true,41.4055634,2.1444171,El Putxet i el Farró,620000.0,duplex,3,91.0,good,20937.0,357.0,6813.186813186813
1,341.0,Gràcia,true,true,41.4097522,2.1649057,El Camp d'En Grassot i Gràcia Nova,388000.0,flat,2,101.0,good,18791.16,545.0,3841.5841584158416
2,1479.0,Sants-Montjuïc,true,true,41.3683182,2.1409963,La Font de la Guatlla,365000.0,flat,3,104.0,good,15888.0,349.0,3509.6153846153848
2,786.0,Eixample,true,true,41.3865087,2.1582094,L'Antiga Esquerra de l'Eixample,570000.0,flat,3,122.0,good,20516.80769230769,350.0,4672.131147540984
2,3071.0,Eixample,true,true,41.3825641,2.1454515,La Nova Esquerra de l'Eixample,600000.0,flat,3,122.0,good,19287.175,437.0,4918.0327868852455
1,3035.0,Sants-Montjuïc,false,false,41.3726569,2.1616859,El Poble Sec - Parc de Montjuïc,207000.0,flat,3,46.0,good,12629.916666666666,88.0,4500.0
1,2169.0,Sants-Montjuïc,true,false,41.3763087,2.1338066,Sants,295000.0,flat,1,51.0,good,16581.137931034482,399.0,5784.313725490196
1,1935.0,Sants-Montjuïc,true,false,41.3732554,2.1397618,Sants,259000.0,penthouse,4,77.0,good,16581.137931034482,399.0,3363.6363636363635
1,2863.0,Sants-Montjuïc,false,true,41.373667,2.1580097,El Poble Sec - Parc de Montjuïc,230000.0,flat,2,67.0,good,12629.916666666666,88.0,3432.8358208955224
1,3116.0,Sants-Montjuïc,true,true,41.375363,2.1600657,El Poble Sec - Parc de Montjuïc,350000.0,flat,3,61.0,renew,12629.916666666666,88.0,5737.704918032787
1,1372.0,Sants-Montjuïc,false,true,41.366745,2.1418529,La Font de la Guatlla,375000.0,flat,3,120.0,good,15888.0,349.0,3125.0
2,3166.0,Eixample,true,true,41.3786688,2.1564107,Sant Antoni,399900.0,flat,2,81.0,good,16867.375,484.0,4937.037037037037
2,2276.0,Les Corts,true,true,41.3873665,2.1076946,Pedralbes,1250000.0,flat,5,206.0,good,28626.85714285714,44.0,6067.961165048544
2,583.0,Eixample,true,true,41.3851023,2.1464356,La Nova Esquerra de l'Eixample,525000.0,flat,3,104.0,good,19287.175,437.0,5048.076923076923
2,2597.0,Les Corts,true,false,41.3765585,2.1153251,La Maternitat i Sant Ramon,375000.0,flat,4,134.0,renew,19557.266666666666,125.0,2798.507462686567
1,1730.0,Sants-Montjuïc,true,true,41.3722631,2.1291965,Sants,180000.0,flat,2,64.0,good,16581.137931034482,399.0,2812.5
2,330.0,Sants-Montjuïc,true,true,41.3595426,2.1336973,La Marina del Port,299000.0,flat,3,86.0,good,12917.0,247.0,3476.7441860465115
1,496.0,Sants-Montjuïc,true,true,41.3579983,2.1377688,La Marina del Port,193000.0,flat,2,65.0,good,12917.0,247.0,2969.230769230769
1,2673.0,Les Corts,true,true,41.3808861,2.132571,Les Corts,350000.0,flat,2,75.0,good,21757.4,331.0,4666.666666666667
2,2731.0,Les Corts,true,true,41.3792236,2.1185303,La Maternitat i Sant Ramon,490000.0,flat,4,108.0,good,19557.266666666666,125.0,4537.037037037037
1,1660.0,Sants-Montjuïc,false,true,41.3717785,2.1317742,Sants,120000.0,flat,2,40.0,renew,16581.137931034482,399.0,3000.0
2,1240.0,Sants-Montjuïc,true,true,41.3677027,2.1354496,La Bordeta,419000.0,flat,4,103.0,good,15354.0,342.0,4067.9611650485435
2,2826.0,Les Corts,false,true,41.3820282,2.1273751,La Maternitat i Sant Ramon,419000.0,flat,3,91.0,good,19557.266666666666,125.0,4604.395604395604
1,2072.0,Sants-Montjuïc,true,true,41.3696279,2.1501037,La Font de la Guatlla,235000.0,flat,3,69.0,good,15888.0,349.0,3405.7971014492755
2,398.0,Sants-Montjuïc,true,false,41.3703364,2.1365711,La Bordeta,210000.0,studio,0,90.0,renew,16016.538461538461,337.0,2333.3333333333335
2,298.0,Sants-Montjuïc,true,false,41.3692364,2.1354711,La Bordeta,210000.0,studio,0,90.0,renew,16016.538461538461,337.0,2333.3333333333335
1,1321.0,Sants-Montjuïc,false,false,41.359951,2.1473091,La Marina del Port,205000.0,flat,3,93.0,good,12917.0,247.0,2204.3010752688174
1,765.0,Sants-Montjuïc,false,false,41.3604618,2.1398351,La Marina del Port,250000.0,flat,3,79.0,good,12917.0,247.0,3164.5569620253164
4,2891.0,Sarrià-Sant Gervasi,false,false,41.4080426,2.1117966,Sarrià,1650000.0,chalet,4,300.0,good,25727.3125,83.0,5500.0
1,2879.0,Sants-Montjuïc,true,true,41.3705987,2.16127,El Poble Sec - Parc de Montjuïc,360000.0,flat,2,66.0,good,12629.916666666666,88.0,5454.545454545455
2,2745.0,Eixample,true,true,41.3799929,2.1434691,La Nova Esquerra de l'Eixample,495000.0,flat,4,109.0,good,19287.175,437.0,4541.284403669725
2,800.0,Eixample,true,true,41.3805792,2.1549631,La Nova Esquerra de l'Eixample,990000.0,flat,5,211.0,good,19287.175,437.0,4691.943127962085
2,2281.0,Les Corts,true,true,41.3766142,2.1247231,La Maternitat i Sant Ramon,299000.0,flat,4,87.0,good,19557.266666666666,125.0,3436.7816091954023
1,2992.0,Eixample,false,true,41.3758337,2.1574401,Sant Antoni,166500.0,flat,2,60.0,renew,16867.375,484.0,2775.0
1,1015.0,Sants-Montjuïc,true,false,41.3575466,2.1441531,La Marina del Port,159000.0,flat,3,65.0,good,12917.0,247.0,2446.153846153846
1,728.0,Horta Guinardó,true,true,41.4094413,2.1699634,El Baix Guinardó,235000.0,flat,3,54.0,good,16455.263157894737,465.0,4351.851851851852
3,2656.0,Les Corts,true,true,41.3793613,2.121386,La Maternitat i Sant Ramon,439000.0,duplex,5,149.0,good,19557.266666666666,125.0,2946.308724832215
2,3198.0,Eixample,true,true,41.378832,2.1567496,Sant Antoni,448000.0,flat,3,95.0,good,16867.375,484.0,4715.789473684211
3,2418.0,Sants-Montjuïc,true,true,41.3785931,2.1322998,Sants,620000.0,flat,5,183.0,good,16581.137931034482,399.0,3387.9781420765025
1,3162.0,Eixample,true,true,41.3825314,2.1483092,La Nova Esquerra de l'Eixample,289000.0,flat,3,69.0,good,19287.175,437.0,4188.405797101449
2,3204.0,Eixample,false,true,41.3808465,2.1532749,La Nova Esquerra de l'Eixample,545000.0,flat,4,134.0,good,19287.175,437.0,4067.1641791044776
1,1884.0,Ciutat Vella,true,true,41.3813681,2.168363,El Raval,337000.0,penthouse,3,89.0,good,9474.380952380952,437.0,3786.516853932584
1,804.0,Gràcia,true,false,41.40994,2.1495956,La Salut,195000.0,flat,3,70.0,renew,19085.6,208.0,2785.714285714286
1,213.0,Sants-Montjuïc,true,true,41.364867,2.13645,La Marina del Port,260000.0,flat,2,220.0,good,13640.35294117647,242.0,1181.8181818181818
1,2814.0,Les Corts,true,true,41.3820543,2.1350944,Les Corts,299000.0,flat,3,64.0,good,21757.4,331.0,4671.875
2,838.0,Gràcia,true,true,41.4111289,2.1468473,Vallcarca i els Penitents,345000.0,flat,4,101.0,good,19460.0,130.0,3415.841584158416
1,474.0,Sants-Montjuïc,true,true,41.3693057,2.1333427,La Bordeta,190000.0,flat,4,85.0,good,15354.0,342.0,2235.294117647059
1,2424.0,Les Corts,true,true,41.37465,2.11526,La Maternitat i Sant Ramon,324900.0,flat,3,80.0,good,19557.266666666666,125.0,4061.25
1,475.0,Sants-Montjuïc,true,true,41.3710355,2.1366354,La Bordeta,224000.0,flat,3,71.0,renew,16016.538461538461,337.0,3154.9295774647885
2,216.0,Sants-Montjuïc,true,true,41.3666383,2.1394518,La Font de la Guatlla,300000.0,flat,3,93.0,good,16343.42857142857,339.0,3225.8064516129034
1,204.0,Sants-Montjuïc,false,true,41.3679556,2.1350012,La Bordeta,219000.0,flat,3,55.0,good,16016.538461538461,337.0,3981.818181818182
1,719.0,Les Corts,true,true,41.3905641,2.1244005,Pedralbes,435000.0,flat,3,73.0,renew,28626.85714285714,44.0,5958.904109589041
2,3208.0,Eixample,true,true,41.3847282,2.1419288,La Nova Esquerra de l'Eixample,560000.0,flat,4,115.0,good,19287.175,437.0,4869.565217391304
1,225.0,Sants-Montjuïc,true,true,41.3653435,2.1349286,La Bordeta,199000.0,flat,2,64.0,good,16016.538461538461,337.0,3109.375
2,2782.0,Eixample,true,true,41.3792929,2.1467691,La Nova Esquerra de l'Eixample,495000.0,flat,4,109.0,good,19287.175,437.0,4541.284403669725
2,2610.0,Sants-Montjuïc,true,true,41.3712147,2.1567618,El Poble Sec - Parc de Montjuïc,440000.0,flat,2,75.0,good,12629.916666666666,88.0,5866.666666666667
1,1298.0,Sants-Montjuïc,false,true,41.3684857,2.1307479,La Bordeta,219000.0,flat,3,55.0,good,15354.0,342.0,3981.818181818182
1,399.0,Sants-Montjuïc,true,true,41.3702137,2.1422462,La Bordeta,310000.0,flat,2,63.0,good,15354.0,342.0,4920.6349206349205
1,1830.0,Sants-Montjuïc,true,false,41.3733022,2.1326041,Sants,185000.0,flat,1,43.0,good,16581.137931034482,399.0,4302.325581395349
2,143.0,Sants-Montjuïc,true,true,41.3663027,2.1352496,La Bordeta,425000.0,flat,4,103.0,good,16016.538461538461,337.0,4126.21359223301
1,1670.0,Sants-Montjuïc,true,true,41.3693048,2.1432068,La Font de la Guatlla,289000.0,flat,3,77.0,good,15888.0,349.0,3753.246753246753
1,404.0,Sants-Montjuïc,true,true,41.3694831,2.132004,La Bordeta,199000.0,penthouse,3,70.0,good,15354.0,342.0,2842.8571428571427
2,387.0,Sants-Montjuïc,true,true,41.3659831,2.133304,La Bordeta,285000.0,flat,3,90.0,good,15354.0,342.0,3166.6666666666665
3,431.0,Sants-Montjuïc,false,false,41.3686373,2.1454272,La Font de la Guatlla,1240000.0,chalet,4,240.0,good,15888.0,349.0,5166.666666666667
2,2789.0,Les Corts,true,true,41.376824,2.1118064,La Maternitat i Sant Ramon,370125.0,flat,3,95.0,good,19557.266666666666,125.0,3896.0526315789475
1,1211.0,Sants-Montjuïc,true,true,41.3656483,2.1405809,La Marina del Port,130000.0,flat,3,80.0,good,12917.0,247.0,1625.0
1,2660.0,Sants-Montjuïc,true,true,41.3807631,2.1327324,Sants,385000.0,flat,4,101.0,good,16581.137931034482,399.0,3811.8811881188117
2,3234.0,Sants-Montjuïc,true,true,41.3740849,2.1632449,El Poble Sec - Parc de Montjuïc,400000.0,penthouse,1,135.0,good,12629.916666666666,88.0,2962.962962962963
1,1750.0,Sants-Montjuïc,true,true,41.3725839,2.1317324,Sants,180000.0,flat,2,64.0,good,16581.137931034482,399.0,2812.5
2,2651.0,Les Corts,true,true,41.380494,2.1279323,La Maternitat i Sant Ramon,399000.0,flat,4,102.0,good,19557.266666666666,125.0,3911.764705882353
2,1119.0,Sants-Montjuïc,true,true,41.3667648,2.1343293,La Bordeta,345000.0,flat,2,90.0,good,15354.0,342.0,3833.3333333333335
1,2938.0,Sants-Montjuïc,true,false,41.3733762,2.1595042,El Poble Sec - Parc de Montjuïc,99000.0,flat,1,21.0,good,12629.916666666666,88.0,4714.285714285715
1,2923.0,Horta Guinardó,true,false,41.4305988,2.1396754,Sant Genís Dels Agudells - Montbau,195000.0,flat,3,65.0,renew,13796.2,44.0,3000.0
4,3069.0,Les Corts,true,true,41.3842202,2.136812,Les Corts,645000.0,flat,3,152.0,good,21757.4,331.0,4243.421052631579
1,255.0,Sants-Montjuïc,false,true,41.3690474,2.1371854,La Bordeta,215000.0,flat,3,55.0,good,16016.538461538461,337.0,3909.090909090909
1,3006.0,Les Corts,false,true,41.3833867,2.1388844,Les Corts,215000.0,flat,2,53.0,good,21757.4,331.0,4056.603773584906
1,324.0,Sants-Montjuïc,true,true,41.3693048,2.1428068,La Font de la Guatlla,289000.0,flat,2,77.0,good,15888.0,349.0,3753.246753246753
2,353.0,Eixample,true,true,41.3898412,2.1588543,L'Antiga Esquerra de l'Eixample,1200000.0,flat,3,171.0,good,20516.80769230769,350.0,7017.543859649123
1,1936.0,Sants-Montjuïc,true,false,41.3715804,2.1443862,La Font de la Guatlla,140000.0,duplex,2,40.0,good,15888.0,349.0,3500.0
1,1028.0,Sants-Montjuïc,true,true,41.3587512,2.1440876,La Marina del Port,186000.0,flat,3,70.0,good,12917.0,247.0,2657.1428571428573
2,3174.0,Sants-Montjuïc,true,true,41.3843699,2.14211,Sants,475000.0,flat,4,113.0,good,16581.137931034482,399.0,4203.539823008849
2,3088.0,Eixample,true,true,41.3761833,2.1585908,Sant Antoni,420000.0,flat,3,104.0,good,16867.375,484.0,4038.4615384615386
1,1283.0,Sants-Montjuïc,true,true,41.3683142,2.1338078,La Bordeta,249000.0,flat,3,83.0,good,15354.0,342.0,3000.0
1,2907.0,Sants-Montjuïc,false,false,41.3745605,2.1576583,El Poble Sec - Parc de Montjuïc,245000.0,flat,2,50.0,good,12629.916666666666,88.0,4900.0
1,1656.0,Sants-Montjuïc,true,true,41.3717363,2.1327011,Sants,280000.0,flat,2,76.0,good,16581.137931034482,399.0,3684.2105263157896
1,2966.0,Sants-Montjuïc,true,true,41.3830553,2.1386862,Sants,270000.0,flat,4,69.0,good,16581.137931034482,399.0,3913.0434782608695
2,3154.0,Sants-Montjuïc,true,true,41.3727366,2.1633355,El Poble Sec - Parc de Montjuïc,399000.0,flat,4,89.0,good,12629.916666666666,88.0,4483.146067415731
2,2847.0,Sants-Montjuïc,false,false,41.3736605,2.1577583,El Poble Sec - Parc de Montjuïc,250000.0,flat,2,50.0,good,12629.916666666666,88.0,5000.0
1,2903.0,Les Corts,false,true,41.3828709,2.1291511,Les Corts,450000.0,penthouse,2,75.0,good,21757.4,331.0,6000.0
3,674.0,Sarrià-Sant Gervasi,true,true,41.4110355,2.1393086,El Putxet i el Farró,880000.0,flat,3,172.0,good,20937.0,357.0,5116.279069767442
2,2921.0,Eixample,false,false,41.3770895,2.1543508,Sant Antoni,345000.0,flat,1,88.0,good,16867.375,484.0,3920.4545454545455
2,3192.0,Eixample,true,true,41.3771588,2.1590706,Sant Antoni,345000.0,flat,4,83.0,renew,16867.375,484.0,4156.626506024097
1,3003.0,Horta Guinardó,true,false,41.4320445,2.1425834,Sant Genís Dels Agudells - Montbau,160000.0,flat,2,60.0,good,13796.2,44.0,2666.6666666666665
2,3205.0,Eixample,false,true,41.3810631,2.1528625,La Nova Esquerra de l'Eixample,449000.0,flat,3,100.0,good,19287.175,437.0,4490.0
1,2501.0,Nou Barris,false,true,41.4379993,2.1760727,Porta,139500.0,flat,3,56.0,good,13302.166666666666,332.0,2491.0714285714284
2,2255.0,Les Corts,true,true,41.3751646,2.1204333,La Maternitat i Sant Ramon,430000.0,flat,3,110.0,renew,19557.266666666666,125.0,3909.090909090909
2,2974.0,Eixample,true,true,41.3814804,2.1459145,La Nova Esquerra de l'Eixample,600000.0,penthouse,3,150.0,good,19287.175,437.0,4000.0
1,2071.0,Sants-Montjuïc,true,true,41.3742493,2.1408884,Hostafrancs,275000.0,flat,2,60.0,good,14976.5,395.0,4583.333333333333
1,2997.0,Eixample,true,true,41.378928,2.1526336,La Nova Esquerra de l'Eixample,299000.0,flat,4,86.0,good,19287.175,437.0,3476.7441860465115
2,2948.0,Les Corts,true,true,41.382995,2.1379028,Les Corts,420000.0,flat,4,98.0,good,21757.4,331.0,4285.714285714285
1,1843.0,Sants-Montjuïc,false,true,41.3719049,2.1412641,Hostafrancs,199000.0,flat,3,70.0,good,14976.5,395.0,2842.8571428571427
6,532.0,Les Corts,true,true,41.3963077,2.1130438,Pedralbes,2900000.0,penthouse,5,554.0,good,28626.85714285714,44.0,5234.657039711191
1,399.0,Sants-Montjuïc,true,true,41.3702137,2.1422462,La Bordeta,310000.0,flat,2,63.0,good,15354.0,342.0,4920.6349206349205
2,3179.0,Les Corts,true,true,41.3851319,2.137628,Les Corts,490000.0,duplex,2,117.0,newdevelopment,21757.4,331.0,4188.034188034188
1,3179.0,Les Corts,true,true,41.3851319,2.137628,Les Corts,385000.0,duplex,1,93.0,newdevelopment,21757.4,331.0,4139.784946236559
2,1944.0,Horta Guinardó,true,true,41.4233851,2.1741268,El Guinardó,290000.0,flat,3,76.0,good,15950.96,287.0,3815.7894736842104
1,463.0,Sants-Montjuïc,false,true,41.3672857,2.1302479,La Bordeta,259000.0,flat,4,85.0,good,16016.538461538461,337.0,3047.0588235294117
1,533.0,Sants-Montjuïc,true,true,41.3541007,2.1372753,La Marina del Prat Vermell,163900.0,flat,1,55.0,newdevelopment,11159.0,1.0,2980.0
2,533.0,Sants-Montjuïc,true,true,41.3541007,2.1372753,La Marina del Prat Vermell,218600.0,flat,2,75.0,newdevelopment,11159.0,1.0,2914.6666666666665
2,533.0,Sants-Montjuïc,true,true,41.3541007,2.1372753,La Marina del Prat Vermell,271600.0,flat,3,91.0,newdevelopment,11159.0,1.0,2984.6153846153848
2,533.0,Sants-Montjuïc,true,true,41.3541007,2.1372753,La Marina del Prat Vermell,425700.0,flat,4,134.0,newdevelopment,11159.0,1.0,3176.865671641791
2,2651.0,Eixample,false,true,41.3790929,2.1434691,La Nova Esquerra de l'Eixample,495000.0,flat,4,109.0,good,19287.175,437.0,4541.284403669725
2,2455.0,Sants-Montjuïc,false,false,41.378888,2.133766,Sants,390000.0,flat,3,78.0,good,16581.137931034482,399.0,5000.0
1,2418.0,Nou Barris,true,true,41.4477777,2.1852601,La Trinitat Nova,159000.0,flat,3,77.0,good,9714.0,133.0,2064.935064935065
1,504.0,Sants-Montjuïc,true,true,41.3585473,2.1376252,La Marina del Port,125000.0,studio,0,38.0,good,12917.0,247.0,3289.4736842105262
1,3010.0,Eixample,false,true,41.3810338,2.1482367,La Nova Esquerra de l'Eixample,175000.0,flat,2,44.0,renew,19287.175,437.0,3977.2727272727275
2,2996.0,Eixample,true,false,41.3764295,2.1567028,Sant Antoni,373000.0,flat,4,104.0,good,16867.375,484.0,3586.5384615384614
3,3164.0,Eixample,true,true,41.3785038,2.1566245,Sant Antoni,995000.0,flat,4,181.0,good,16867.375,484.0,5497.237569060773
1,1213.0,Sants-Montjuïc,false,false,41.3579865,2.1464874,El Poble Sec - Parc de Montjuïc,154000.0,flat,3,65.0,good,12629.916666666666,88.0,2369.230769230769
2,1477.0,Sants-Montjuïc,false,true,41.3699647,2.1348189,Sants,359000.0,flat,4,126.0,good,16581.137931034482,399.0,2849.2063492063494
1,468.0,Sants-Montjuïc,false,false,41.3709594,2.1605987,El Poble Sec - Parc de Montjuïc,230000.0,flat,3,63.0,good,12629.916666666666,88.0,3650.7936507936506
1,2922.0,Les Corts,false,true,41.3831308,2.1324349,Les Corts,300000.0,flat,2,75.0,good,21757.4,331.0,4000.0
1,2798.0,Eixample,false,false,41.3795035,2.1466167,La Nova Esquerra de l'Eixample,170000.0,flat,2,40.0,good,19287.175,437.0,4250.0
